planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets,srad,smass,pmass0,pmass1,pmass2,pmass3,chi2
7.1350471549103114e-06,45.15343659402606,0.04706530514937405,90.0,-124.17867663401128,0.0,-175.47343931089026,1.1780938483560798e-05,85.31800913049972,0.056918126221954794,90.0,-47.734838397952096,-3.531125038440127e-31,-98.8929698870562,1.1059931667089665e-05,130.17427603651618,0.04294378960368405,90.0,-54.05183333547698,7.0622500768802555e-31,-16.617603043980804,3.0000011665449133e-07,208.24485914249055,0.2280323587702291,90.0,-143.76405779061605,0.0,-179.11803410141934,1.0,4,0.0040459089,1.0,7.1350471549103114e-06,1.1780938483560798e-05,1.1059931667089665e-05,3.0000011665449133e-07,85.69576428693445
8.223078517451834e-06,45.153832323248835,0.040764529206644126,90.0,-130.6142762163249,0.0,-169.0469622389304,1.2541950050236461e-05,85.31648307673258,0.022609289948533146,90.0,-57.187678304545315,-3.531125038440127e-31,-86.34096302675388,1.2736895262714343e-05,130.18704132128767,0.016715001850025925,90.0,-75.6677856014914,-3.5311250384401278e-31,7.496906655221274,7.507986152130965e-05,514.0830181367309,0.24166317958545397,90.0,-34.15375174440315,0.0,-141.03605547983415,1.0,4,0.0040459089,1.0,8.223078517451834e-06,1.2541950050236461e-05,1.2736895262714343e-05,7.507986152130965e-05,85.69656024297645
1.2493325450447391e-05,45.15394570870075,0.036207463194648834,90.0,-141.93803145767652,0.0,-157.51479809781867,1.36362331496774e-05,85.31680812978247,0.01390133548323133,90.0,-155.9198357116003,1.7655625192200643e-31,15.281110689854547,1.2202469671469764e-05,130.18686329138828,0.017520502401751,90.0,-160.48506713244154,0.0,94.70129305470779,0.0004111018526527528,764.7920614370672,0.3006417168228773,90.0,103.5715879935338,-1.7655625192200634e-31,37.10502181577196,1.0,4,0.0040459089,1.0,1.2493325450447391e-05,1.36362331496774e-05,1.2202469671469764e-05,0.0004111018526527528,85.69809361965495
1.0404716351616452e-05,45.15338079560231,0.043193832328721156,90.0,-123.17950391541487,7.0622500768802555e-31,-176.80978776398314,1.2212771452064203e-05,85.31957535891769,0.057283950305137984,90.0,-43.394855832884666,0.0,-103.6139067168224,1.1174279277990692e-05,130.18823798881996,0.04377879426608202,90.0,-50.03135120810168,0.0,-20.96660392681419,3.5232872408691337e-07,195.7167260932235,0.09399609813242503,90.0,-157.65581526304572,0.0,57.88129944293796,1.0,4,0.0040459089,1.0,1.0404716351616452e-05,1.2212771452064203e-05,1.1174279277990692e-05,3.5232872408691337e-07,85.69896903060761
5.369263802045392e-06,45.15341131049871,0.03763207837594071,90.0,-132.91115074260927,0.0,-166.86735142446366,1.3349524400503256e-05,85.31492796974358,0.030986479908211927,90.0,-44.96944218902851,-3.531125038440127e-31,-99.70601939878672,1.5037143071621933e-05,130.18261188940042,0.022284872784687573,90.0,-53.38837010327328,-3.531125038440127e-31,-15.840237468604284,0.0003000031725605378,905.7327167238469,0.42961452200125283,90.0,-85.27468882644918,-1.7655625192200634e-31,34.33575601222323,1.0,4,0.0040459089,1.0,5.369263802045392e-06,1.3349524400503256e-05,1.5037143071621933e-05,0.0003000031725605378,85.70365242900769
1.3083040810889473e-05,45.15396843415241,0.029164041350775376,90.0,-144.17144042130784,0.0,-155.85856592127075,1.428594109230072e-05,85.3183794919878,0.007226853938148736,90.0,-21.56131869680446,0.0,-121.30899357827916,1.3490494372352993e-05,130.1909854344556,0.002573963663926924,90.0,-82.01046715232023,8.827812596100319e-32,14.281275811386875,3.0006506250798095e-05,968.3898959097907,0.5537413005057898,90.0,-159.0905518483345,0.0,162.36937637178355,1.0,4,0.0040459089,1.0,1.3083040810889473e-05,1.428594109230072e-05,1.3490494372352993e-05,3.0006506250798095e-05,85.7072068871323
1.0932197895810424e-05,45.15363144467922,0.02519240738876972,90.0,-138.7514153942061,0.0,-161.8259514283726,1.4744372821937791e-05,85.31805613083361,0.02809756856195962,90.0,-20.5419436042738,0.0,-124.59777630214337,1.5118037441139858e-05,130.18677409006582,0.018135440281255064,90.0,-23.1436939474721,-3.531125038440126e-31,-46.47078953683161,3.0000044255507996e-07,163.2132979947738,0.05549953369103434,90.0,-45.931350246401024,3.531125038440125e-31,58.19467061008621,1.0,4,0.0040459089,1.0,1.0932197895810424e-05,1.4744372821937791e-05,1.5118037441139858e-05,3.0000044255507996e-07,85.70899676725347
8.243011496576066e-06,45.15396009947245,0.02653816231406366,90.0,-150.48762041953145,1.7655625192200634e-31,-149.61420684077342,1.4607719870032156e-05,85.31505227691451,0.0063131142637981585,90.0,42.93154193315977,0.0,174.43499572963958,1.8301027926657023e-05,130.1898885044731,0.004836035307216663,90.0,83.89327786419689,1.3241718894150478e-31,-151.6397098039239,6.461063343632589e-05,1665.729886406893,0.6604318776086598,90.0,-153.56132562594718,0.0,-63.57138187699529,1.0,4,0.0040459089,1.0,8.243011496576066e-06,1.4607719870032156e-05,1.8301027926657023e-05,6.461063343632589e-05,85.71233438620115
2.7176571238825103e-06,45.154058899693915,0.023661754495821943,90.0,-170.3870120759347,-8.827812596100319e-32,-129.70684089178002,1.4577343867965923e-05,85.31048410711787,0.028427294232435424,90.0,89.33709612207706,1.2138242319637935e-31,128.47804415664743,2.030492360006153e-05,130.18782228479546,0.025029455254685605,90.0,96.48734036391956,-2.648343778830097e-31,-163.85910926490703,0.00014102772189271862,1019.8064905539526,0.5071112568282036,90.0,-122.16761426998315,5.29668755766019e-31,-115.76510737480612,1.0,4,0.0040459089,1.0,2.7176571238825103e-06,1.4577343867965923e-05,2.030492360006153e-05,0.00014102772189271862,85.72354981737429
1.0599528767423555e-05,45.15360672225662,0.03341476477121277,90.0,-127.81436039291064,0.0,-172.56480210533076,1.381859341925532e-05,85.31857731923691,0.040836467937931276,90.0,-42.87515684261599,3.531125038440126e-31,-102.7256415908157,1.3795577625759438e-05,130.18652893009633,0.029147741218912514,90.0,-48.92711379185735,-7.0622500768802555e-31,-20.998036450424518,3.435995959176639e-05,654.8796603762981,0.38027541878904275,90.0,-26.69325295678046,-1.765562519220063e-31,-73.82432301677612,1.0,4,0.0040459089,1.0,1.0599528767423555e-05,1.381859341925532e-05,1.3795577625759438e-05,3.435995959176639e-05,85.7266191516313
2.4448652809542202e-06,45.15404823129953,0.023495054439041978,90.0,-171.51526188527268,-2.648343778830096e-31,-128.59013616033096,1.4598696736851264e-05,85.31039365599018,0.029302567657943715,90.0,87.77473702191526,-3.531125038440127e-31,129.9493149133511,2.034865880105665e-05,130.18769264393444,0.02567189907356683,90.0,94.81605752913232,-1.7655625192200639e-31,-162.2636344171914,0.00013659618181357733,1019.806219296449,0.5082947624592838,90.0,-123.62699912015455,-7.0622500768802555e-31,-115.59247131180497,1.0,4,0.0040459089,1.0,2.4448652809542202e-06,1.4598696736851264e-05,2.034865880105665e-05,0.00013659618181357733,85.73151460574513
7.625388548889029e-06,45.153121631025115,0.04427369470700275,90.0,-118.62191217258224,-5.296687557660192e-31,178.35296430403196,1.2148693993413448e-05,85.31899728791132,0.07572491197436212,90.0,-43.620153555325025,0.0,-105.00912111845057,1.0964034454331536e-05,130.18699313564295,0.058033460579980184,90.0,-48.43504381536124,0.0,-23.81564026519869,4.8419238994267544e-05,784.5685258655924,0.43895948300884663,90.0,33.126056721570656,-3.531125038440126e-31,109.93905017923377,1.0,4,0.0040459089,1.0,7.625388548889029e-06,1.2148693993413448e-05,1.0964034454331536e-05,4.8419238994267544e-05,85.73828847232464
9.824857110145571e-06,45.15337415553753,0.031947332920373085,90.0,-130.51880829829597,3.5311250384401278e-31,-169.83274515839165,1.3592627319538216e-05,85.31880871470598,0.04546635087620437,90.0,-32.469451976066544,1.765562519220063e-31,-114.10662343959959,1.231609488432243e-05,130.1856163835755,0.03270225363539513,90.0,-38.20802252204809,3.531125038440126e-31,-32.478089347796164,3.000042037599602e-07,155.74223811848015,0.05450105842114499,90.0,-6.768598568576811,-1.7655625192200639e-31,20.021470001739136,1.0,4,0.0040459089,1.0,9.824857110145571e-06,1.3592627319538216e-05,1.231609488432243e-05,3.000042037599602e-07,85.74223933267605
8.067011538747106e-06,45.15455393108961,0.06050822376386983,90.0,-113.86895699600305,0.0,174.02435868671643,1.1774340645118078e-05,85.31542891232115,0.07563521552559378,90.0,-78.40341410398285,-4.41390629805016e-31,-65.53698763208202,1.0492377653698262e-05,130.1851376774812,0.06234451069812379,90.0,-84.10672991731917,-8.827812596100315e-32,15.634281404500827,0.0003979276052937363,642.6532327748033,0.15295030763308112,90.0,91.87036139325942,2.2069531490250799e-32,-8.801385358644339,1.0,4,0.0040459089,1.0,8.067011538747106e-06,1.1774340645118078e-05,1.0492377653698262e-05,0.0003979276052937363,85.74652163049868
9.712205873319671e-06,45.15359487410201,0.028258338079131022,90.0,-140.7850692193467,-3.5311250384401278e-31,-159.44680510680024,1.399911284076329e-05,85.31792603992736,0.026806821944786004,90.0,-16.455535018250142,1.765562519220063e-31,-128.61592920304196,1.463232524145041e-05,130.1885911913416,0.016589308146176904,90.0,-18.76557641461173,3.531125038440127e-31,-50.73180911938522,3.0001894823142817e-06,234.73229324708203,0.16510637307390025,90.0,64.7586242140118,5.29668755766019e-31,131.99240546639308,1.0,4,0.0040459089,1.0,9.712205873319671e-06,1.399911284076329e-05,1.463232524145041e-05,3.0001894823142817e-06,85.75258205383811
5.190990701089296e-06,45.152947807465246,0.058102435053652327,90.0,-113.55970159585267,1.765562519220063e-31,173.56479792279657,1.0485122101780932e-05,85.31723583079888,0.10500083318851708,90.0,-49.22441143300319,3.5311250384401278e-31,-101.23240901302319,1.3601762580198245e-05,130.1860385260486,0.07913763498427699,90.0,-51.993831417524376,0.0,-21.550917222024772,0.00016315846212449207,995.5761230176892,0.5178243271421027,90.0,-119.77853850282798,0.0,-123.96626901959792,1.0,4,0.0040459089,1.0,5.190990701089296e-06,1.0485122101780932e-05,1.3601762580198245e-05,0.00016315846212449207,85.75557889027658
1.4334538965263616e-05,45.15382182933792,0.018514636319671436,90.0,-156.39572949150258,-1.7655625192200634e-31,-144.42467138863523,1.706157929126818e-05,85.31846963084604,0.01665447078271485,90.0,-8.79613749022286,2.6483437788300947e-31,-135.20147489376632,1.5284852536144285e-05,130.1900292346612,0.008422136111864202,90.0,-7.6264363180620744,-8.827812596100319e-32,-61.023926509226904,9.362401443899537e-07,174.35912611488195,0.03114929532957163,90.0,-45.426296462294026,-3.5311250384401286e-31,176.86706972265443,1.0,4,0.0040459089,1.0,1.4334538965263616e-05,1.706157929126818e-05,1.5284852536144285e-05,9.362401443899537e-07,85.75857685191524
5.425863724991408e-06,45.15394883651489,0.028247855632219626,90.0,-142.19149042699507,-7.062250076880254e-31,-157.9895809658871,1.4006847391063326e-05,85.3132822236142,0.009028003639186091,90.0,-25.872386516355842,0.0,-117.19186871751516,1.7394861719468147e-05,130.18874163365984,0.004239469560849379,90.0,-24.076144233333476,1.765562519220063e-31,-44.05714064672585,0.0003000054740916012,1659.3552637076655,0.6450822785431674,90.0,-115.11311787826106,3.5311250384401278e-31,-101.76246642583803,1.0,4,0.0040459089,1.0,5.425863724991408e-06,1.4006847391063326e-05,1.7394861719468147e-05,0.0003000054740916012,85.7591251958975
1.1256198503017536e-05,45.153291555390055,0.023039797741268762,90.0,-137.4204582979261,0.0,-163.3886076879442,1.4060009689454643e-05,85.31814707087756,0.04280161858578626,90.0,-2.6942470095991577,-3.972515668245142e-31,-144.33226245841786,1.2024059220385205e-05,130.1887980882823,0.03048425085551194,90.0,-4.470384490459013,0.0,-66.71120978949376,0.00030001622373732886,1448.6729708943071,0.5893558079712536,90.0,-50.65068787671244,0.0,-174.2172025944691,1.0,4,0.0040459089,1.0,1.1256198503017536e-05,1.4060009689454643e-05,1.2024059220385205e-05,0.00030001622373732886,85.76149594093636
1.2116618001252668e-05,45.153658058196406,0.016435173699771995,90.0,-156.7299247081669,0.0,-144.30706934650024,1.73831113696835e-05,85.31770384935524,0.024597178968822533,90.0,-9.996801713731225,-8.827812596100315e-32,-134.89953044225174,1.611679861328203e-05,130.18876811693895,0.01513227428457546,90.0,-8.661800325865082,0.0,-60.748916466924165,6.940017456270946e-07,174.35870903453704,0.03515502999654865,90.0,-80.84335749681354,3.5311250384401278e-31,-160.53093144625973,1.0,4,0.0040459089,1.0,1.2116618001252668e-05,1.73831113696835e-05,1.611679861328203e-05,6.940017456270946e-07,85.77557115894422
1.2525556166989763e-05,45.15431386541365,0.03523706789554822,90.0,-126.94427680989736,-7.0622500768802555e-31,-173.35058827367087,1.4717282780385127e-05,85.31783221192235,0.034193148886642225,90.0,-91.24180423559827,1.1034765745125402e-32,-50.77399267505717,1.3803615416128399e-05,130.1839040409776,0.028094135119826367,90.0,-101.30419284742482,1.765562519220063e-31,34.247576971080505,0.0005055535611097809,641.1387991131459,0.1708967754770112,90.0,90.59267747333026,5.29668755766019e-31,130.61497880775528,1.0,4,0.0040459089,1.0,1.2525556166989763e-05,1.4717282780385127e-05,1.3803615416128399e-05,0.0005055535611097809,85.7846139779596
7.6034352577866e-06,45.153331149634134,0.02654152459986204,90.0,-138.87361117400388,-3.5311250384401286e-31,-161.57778726438045,1.3970152088417076e-05,85.31836391726672,0.039625917196172325,90.0,-12.59857820648262,-5.296687557660193e-31,-133.95869767873697,1.731586040778393e-05,130.17494701037302,0.026580579165700054,90.0,-10.388284577999361,-3.531125038440125e-31,-60.323963666057104,0.00046686226172088934,1331.5341846152592,0.5309594674922533,90.0,-54.88546686649988,-3.531125038440126e-31,-30.89069578943759,1.0,4,0.0040459089,1.0,7.6034352577866e-06,1.3970152088417076e-05,1.731586040778393e-05,0.00046686226172088934,85.78763735725121
1.1135026113442437e-05,45.153192547421035,0.034471821490265814,90.0,-126.82345071272813,3.5311250384401278e-31,-173.53194331913076,1.3094744228497497e-05,85.31987202083023,0.057086238488725786,90.0,-36.02766915055738,0.0,-111.49766809866605,1.557107612708298e-05,130.1851633551234,0.0419699420904257,90.0,-38.68999346242419,0.0,-32.83582203087792,3.000005808521757e-07,167.81587822023673,0.10470077770814078,90.0,-73.72257191422366,-1.7655625192200639e-31,162.15760344410896,1.0,4,0.0040459089,1.0,1.1135026113442437e-05,1.3094744228497497e-05,1.557107612708298e-05,3.000005808521757e-07,85.7882416875995
9.739882101646109e-06,45.15336021075729,0.014430385637035229,90.0,-151.6364741977649,-3.5311250384401286e-31,-149.6767162285652,1.732193872045398e-05,85.31714931718791,0.037875007065364986,90.0,-12.40224735086065,-6.179468817270221e-31,-133.97708089277054,1.628079035748019e-05,130.1869694567667,0.025982391570731993,90.0,-11.892315192843173,0.0,-58.72752738776941,8.000059075172962e-07,174.4301987764099,0.011276490394632414,90.0,178.61899113365308,-9.93128917061286e-32,-80.12808278549036,1.0,4,0.0040459089,1.0,9.739882101646109e-06,1.732193872045398e-05,1.628079035748019e-05,8.000059075172962e-07,85.79454124341294
8.71763181694862e-06,45.15404820105949,0.039185774237715534,90.0,-128.48573389234437,-3.5311250384401286e-31,-171.42717238973358,1.3277458989807235e-05,85.31580863854218,0.02607945689427586,90.0,-81.76932137742799,-1.765562519220063e-31,-60.77650378126817,1.535208293285752e-05,130.18660976367946,0.020112090523185248,90.0,-93.88997243730466,-4.4139062980501586e-32,26.355833728034654,0.00030002108760530184,1286.6560755319738,0.5112926104250595,90.0,-9.3307436772455,-1.7655625192200634e-31,-94.82702303556994,1.0,4,0.0040459089,1.0,8.71763181694862e-06,1.3277458989807235e-05,1.535208293285752e-05,0.00030002108760530184,85.79471361421894
7.4160337898428735e-06,45.1535841252083,0.022934238242263406,90.0,-136.2688963173883,3.5311250384401286e-31,-164.58390537105697,1.589816760237419e-05,85.31881096002806,0.036744345469624774,90.0,-33.336691653668,7.06225007688025e-31,-112.33742624263098,1.2852155112529973e-05,130.18565399384696,0.024432165772915206,90.0,-34.32217763614788,-7.06225007688025e-31,-35.70777217413559,3.0000372261181273e-05,264.96379415643526,0.062316897253731865,90.0,12.134982594884221,1.7655625192200634e-31,-149.4258228111648,1.0,4,0.0040459089,1.0,7.4160337898428735e-06,1.589816760237419e-05,1.2852155112529973e-05,3.0000372261181273e-05,85.79831886320936
1.5434201964725903e-05,45.15432307340793,0.03343567511580087,90.0,-171.98790277584737,-3.531125038440126e-31,-126.97826762534368,1.4629385025661708e-05,85.31648896047851,0.0439192841117945,90.0,141.58064882754167,3.531125038440126e-31,80.18521626453682,1.5568570597631323e-05,130.19106272659207,0.04025612019461773,90.0,145.26161348534274,3.531125038440126e-31,150.77019734013416,0.0014751673254389162,1187.0175148829862,0.4188559884385243,90.0,92.62688694236974,2.2069531490250788e-32,177.58274024622048,1.0,4,0.0040459089,1.0,1.5434201964725903e-05,1.4629385025661708e-05,1.5568570597631323e-05,0.0014751673254389162,85.79924614175034
9.72947839356805e-06,45.15418921661306,0.028193316738837966,90.0,-147.60426477728146,0.0,-152.41308675354023,1.4769795777575927e-05,85.31669012640093,0.008050022481546924,90.0,129.74270234270674,7.062250076880252e-31,88.73702327841583,1.1425294383319433e-05,130.18883317891633,0.012014123845648254,90.0,159.52551963285782,3.531125038440126e-31,134.0688873135128,0.0006390099446457025,1400.6407650245337,0.5424510624648431,90.0,88.523473300659,8.827812596100317e-32,119.88637987465658,1.0,4,0.0040459089,1.0,9.72947839356805e-06,1.4769795777575927e-05,1.1425294383319433e-05,0.0006390099446457025,85.80282075664009
7.322189144580092e-06,45.15402610041277,0.0586823641974044,90.0,-109.88460733746463,7.0622500768802555e-31,169.49999232426396,1.1670587346194811e-05,85.31698367027663,0.08889239917917012,90.0,-65.70696625539686,5.29668755766019e-31,-80.85092815694297,1.0272400327050371e-05,130.18302572023052,0.07152373282001044,90.0,-70.72984642678388,0.0,0.1820938005109508,0.0005542951931135194,769.2505938409345,0.21158185525615752,90.0,47.73226964298055,3.531125038440126e-31,-172.41437402171672,1.0,4,0.0040459089,1.0,7.322189144580092e-06,1.1670587346194811e-05,1.0272400327050371e-05,0.0005542951931135194,85.80314910398377
1.0815337970051636e-05,45.153430589551235,0.02898551643122343,90.0,-130.5818198758606,-7.062250076880254e-31,-169.99484797349254,1.3698305667055067e-05,85.3187509196011,0.04136097990973113,90.0,-27.42724823202469,-1.7655625192200634e-31,-118.95029865443858,1.4609200898485114e-05,130.18867279601486,0.026800084583361687,90.0,-31.134518828727217,-3.531125038440127e-31,-39.21117282762949,0.0003000240071940807,1247.5255532824915,0.5123908404361949,90.0,-107.08639924565863,3.531125038440129e-31,-125.40583676342737,1.0,4,0.0040459089,1.0,1.0815337970051636e-05,1.3698305667055067e-05,1.4609200898485114e-05,0.0003000240071940807,85.80938608975025
1.0039810333548633e-05,45.153606927315025,0.0257805254590667,90.0,-140.32232216889668,0.0,-160.15068582065317,1.4125871632041954e-05,85.31810971438279,0.029664802796013315,90.0,-11.020580856283006,-8.827812596100317e-32,-134.43281233179644,1.1056729803909705e-05,130.18826541649008,0.01886496500954508,90.0,-17.25646395059474,1.7655625192200643e-31,-52.509499063958145,0.0003519641011953221,921.7490226528665,0.38381182593100943,90.0,87.06531978737964,-2.2069531490250793e-31,143.76574337200077,1.0,4,0.0040459089,1.0,1.0039810333548633e-05,1.4125871632041954e-05,1.1056729803909705e-05,0.0003519641011953221,85.81253385462622
6.75341526986732e-06,45.154059474051145,0.05954571729891787,90.0,-111.04565882376849,0.0,170.8320044879635,1.1607903055108895e-05,85.31664090741556,0.08885031607143021,90.0,-68.97288253036434,0.0,-77.02293941207229,1.1430638211620654e-05,130.18780586034734,0.07014339151629531,90.0,-73.71342353079591,1.765562519220063e-31,3.6500523081418867,5.156177323130709e-05,792.1253275345508,0.44440256906817716,90.0,-23.45585366746748,3.531125038440127e-31,130.43358069304443,1.0,4,0.0040459089,1.0,6.75341526986732e-06,1.1607903055108895e-05,1.1430638211620654e-05,5.156177323130709e-05,85.81265716386437
1.0406913601791782e-05,45.15316868526335,0.03342432197659112,90.0,-125.07775212295707,-3.531125038440126e-31,-175.44865447383035,1.3029029013102547e-05,85.3203108538953,0.05693612075952278,90.0,-31.562561097337838,3.531125038440127e-31,-116.21903216307115,1.3919597732516154e-05,130.1880424017544,0.040756156939528,90.0,-36.168557730705984,0.0,-35.36119454277397,0.00010344521761363276,1634.7675521809679,0.6652631967138727,90.0,-90.25816388172093,2.2069531490250799e-32,-126.5145995901175,1.0,4,0.0040459089,1.0,1.0406913601791782e-05,1.3029029013102547e-05,1.3919597732516154e-05,0.00010344521761363276,85.81651951094793
5.030101528307409e-06,45.15326857174773,0.04269271916053592,90.0,-128.65288540088994,-3.5311250384401286e-31,-170.98943345130158,1.2734306253574462e-05,85.31498830295018,0.04281834873479759,90.0,-48.6091690176487,0.0,-96.83831167531002,1.4122037514287981e-05,130.1825255853685,0.03226532906081259,90.0,-55.62599255557759,-3.531125038440126e-31,-14.186929455956994,0.0003404867587459354,906.167410868874,0.43372774611301257,90.0,-93.30811003618537,-8.827812596100315e-32,36.34526291129841,1.0,4,0.0040459089,1.0,5.030101528307409e-06,1.2734306253574462e-05,1.4122037514287981e-05,0.0003404867587459354,85.82011846772194
7.1034137064045345e-06,45.15408455611258,0.059280464897892446,90.0,-110.98358660248745,-1.7655625192200634e-31,170.75112072157242,1.1646272715690166e-05,85.31673552999115,0.08887329181568139,90.0,-69.51719370229719,-1.7655625192200639e-31,-76.38381485182484,1.1535227453002991e-05,130.18800780868887,0.0701951168645583,90.0,-74.22841767274717,-1.765562519220063e-31,4.236204225312751,5.280954359738429e-05,792.1387910257796,0.4439973611835079,90.0,-25.007220350067602,-1.765562519220063e-31,130.7426814626947,1.0,4,0.0040459089,1.0,7.1034137064045345e-06,1.1646272715690166e-05,1.1535227453002991e-05,5.280954359738429e-05,85.82021246274351
2.2691457433161665e-06,45.154033671775814,0.023125901297873473,90.0,-173.4323246113197,8.827812596100317e-32,-126.7050298240049,1.4659127000538998e-05,85.31035220042705,0.030466515393528237,90.0,85.53157388235827,-4.413906298050159e-31,132.05392694566518,2.045343430102822e-05,130.1875756854409,0.026530589390202492,90.0,92.43654091738276,2.6483437788300956e-31,-159.999738291466,0.0001310502848545291,1019.8062004536717,0.5097568739143594,90.0,-125.87760640070213,0.0,-115.32445214672845,1.0,4,0.0040459089,1.0,2.2691457433161665e-06,1.4659127000538998e-05,2.045343430102822e-05,0.0001310502848545291,85.82392005830306
1.0015009559565377e-05,45.153618296643465,0.029225148383241892,90.0,-134.0405903675278,3.5311250384401286e-31,-166.36808487990356,1.4415056770793277e-05,85.31745616353547,0.03485814754322547,90.0,-38.76808682112752,3.5311250384401278e-31,-106.50436480982326,1.5025466485950356e-05,130.18693676900637,0.024748984191417835,90.0,-45.42978413623495,-3.531125038440127e-31,-24.281072401000944,4.5687978196863257e-07,156.03089831983277,0.07625836847499527,90.0,1.2337813943083922,-1.5448672043175546e-31,22.63146855990998,1.0,4,0.0040459089,1.0,1.0015009559565377e-05,1.4415056770793277e-05,1.5025466485950356e-05,4.5687978196863257e-07,85.82421950309745
1.1001551848733423e-05,45.153749809979445,0.018434386778238946,90.0,-167.59233531921623,-1.7655625192200634e-31,-133.1140723958843,1.6037617538953336e-05,85.31714832095652,0.023724547169252586,90.0,33.0033453660599,-3.531125038440127e-31,-177.36841469234702,1.623135336260519e-05,130.18765650667464,0.016402833834220115,90.0,43.961540880577466,3.531125038440126e-31,-112.9975915609899,9.801573846354319e-06,392.75751235306467,0.20625094397699206,90.0,-104.16981704179524,0.0,140.0755663986623,1.0,4,0.0040459089,1.0,1.1001551848733423e-05,1.6037617538953336e-05,1.623135336260519e-05,9.801573846354319e-06,85.83425188655902
1.1469364167760078e-05,45.15366285448768,0.03218837608447355,90.0,-134.4823312569985,-3.531125038440126e-31,-165.66282104473663,1.3349884553197291e-05,85.31905299275307,0.02806024102102207,90.0,-23.818382750466082,-5.296687557660191e-31,-121.24376660769319,1.1975624653878535e-05,130.18667200166576,0.017986409972899214,90.0,-33.33157626153259,7.0622500768802555e-31,-36.09893607363752,3.0000018139349907e-06,217.55026756716813,0.1003201112966615,90.0,3.618635070091575,-4.4139062980501597e-32,-106.15455654343216,1.0,4,0.0040459089,1.0,1.1469364167760078e-05,1.3349884553197291e-05,1.1975624653878535e-05,3.0000018139349907e-06,85.83862648953189
8.238888123804288e-06,45.154052819206946,0.03834363867628726,90.0,-134.7716190776729,-3.531125038440127e-31,-164.8441359571638,1.3349229341922991e-05,85.3148578122888,0.016548456393498296,90.0,-132.51248851018246,7.062250076880254e-31,-8.287202995066453,1.3318105370054818e-05,130.18800456752382,0.016436788802596133,90.0,-141.8509980046126,7.0622500768802555e-31,75.6541284042592,3.0002169450072844e-05,260.9079494713352,0.10947537723508631,90.0,94.74663945937002,2.2069531490250793e-31,19.096891286435344,1.0,4,0.0040459089,1.0,8.238888123804288e-06,1.3349229341922991e-05,1.3318105370054818e-05,3.0002169450072844e-05,85.84161123710817
8.882267864405187e-06,45.15421064224382,0.04385963608804599,90.0,-120.73889737224658,-1.7655625192200634e-31,-179.3891612488213,1.3148631001779375e-05,85.31613750504239,0.04649222007462234,90.0,-83.7200363199448,2.648343778830095e-31,-58.99475989067922,1.3024705652812387e-05,130.1897713652095,0.03823263513036547,90.0,-92.79369889918767,1.1034765745125394e-31,25.326149607803398,0.00030338036638019556,1616.2704877852616,0.6056329782500739,90.0,-147.11657754278926,0.0,-119.13006269751382,1.0,4,0.0040459089,1.0,8.882267864405187e-06,1.3148631001779375e-05,1.3024705652812387e-05,0.00030338036638019556,85.84284752548842
7.583146185353948e-06,45.15331486540835,0.027031144509348445,90.0,-137.90198898677758,-3.531125038440127e-31,-162.54098607564424,1.3908738114196469e-05,85.31844194189586,0.04007503267980084,90.0,-13.759066707103623,-1.7655625192200626e-31,-132.83140222072555,1.696248320001856e-05,130.17518596657612,0.0267078300828692,90.0,-11.8754998797852,-8.827812596100319e-32,-58.835957846546485,0.0004328638283527029,1331.8197092632245,0.5337406920577377,90.0,-60.00309712986879,1.765562519220063e-31,-30.099745448925713,1.0,4,0.0040459089,1.0,7.583146185353948e-06,1.3908738114196469e-05,1.696248320001856e-05,0.0004328638283527029,85.84918280164604
8.621158014730772e-06,45.15395052623751,0.029340898918887418,90.0,-148.73493131908683,3.531125038440126e-31,-151.1329530937717,1.4077141399711073e-05,85.31403624765944,0.007602839956089906,90.0,98.54415827279898,-8.827812596100322e-32,119.45581439219792,1.5788820322171558e-05,130.19093755533555,0.008703655184331178,90.0,135.74954274132833,0.0,157.27638234610126,3.0000170055084246e-05,257.5726036173582,0.028516461073799012,90.0,-116.04393251784747,0.0,-71.12520679616391,1.0,4,0.0040459089,1.0,8.621158014730772e-06,1.4077141399711073e-05,1.5788820322171558e-05,3.0000170055084246e-05,85.85190676859389
9.077795758329524e-06,45.15345143370795,0.021621955444486543,90.0,-144.9461070180903,-3.531125038440126e-31,-155.78182508681638,1.4718153498621535e-05,85.3169849488191,0.03331092834879123,90.0,-9.02655711992338,8.827812596100319e-32,-136.8708937818298,1.706904882406338e-05,130.18884270661346,0.02190836024527681,90.0,-6.281604084689748,4.4139062980501586e-32,-63.90779972519992,0.00010282083651930881,770.3008206811861,0.42755934332380346,90.0,-67.74930801050607,-3.5311250384401286e-31,147.45829508088232,1.0,4,0.0040459089,1.0,9.077795758329524e-06,1.4718153498621535e-05,1.706904882406338e-05,0.00010282083651930881,85.85423534612454
