planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets,chi2
7.021946156053614e-06,45.15508250932283,0.019191146736127988,90.0,-114.88632310764902,1.7655625192200643e-31,173.06808430287745,1.279425209633335e-06,65.3924767025201,0.07937086250218127,90.0,-37.87409573049644,3.5311250384401278e-31,157.2609789352654,1.2697775866676026e-05,85.3189946419521,0.03464984216737034,90.0,-84.70502982177895,-8.827812596100317e-32,-57.78091404534867,1.0081077767122962e-05,130.1880878073048,0.028939948905399256,90.0,-95.09669427305401,2.648343778830097e-31,27.7056335445502,1.0,4,78.36219611095217
8.669323928925602e-06,45.1535193109617,0.04537673434400986,90.0,-122.96080837386384,-3.5311250384401278e-31,-176.90073359303165,1.1708984304298598e-05,85.31616270070025,0.05510711129603315,90.0,-41.99674394104997,-3.5311250384401278e-31,-104.95613926818282,1.3209153774996962e-06,97.54034159245171,0.07670352955072449,90.0,140.55940286759497,3.531125038440126e-31,-49.142034331927356,1.3624020558591105e-05,130.1873651892156,0.04212595505343254,90.0,-49.00045200278179,-3.531125038440127e-31,-21.935450996764807,1.0,4,78.38566987674176
1.1485960971393956e-05,45.153795147392984,0.032005736775017474,90.0,-134.5275693254638,0.0,-165.63059310843423,1.3687751171831893e-05,85.31854014076305,0.024940127083609053,90.0,-33.72363582210055,0.0,-110.78031504143704,1.0001342630532776e-06,108.36330987095974,0.015333588133201155,90.0,59.060041335395866,0.0,-24.33851167567098,1.1478076814882896e-05,130.19042344205084,0.016822334396990515,90.0,-44.733418421578946,0.0,-24.339350202449523,1.0,4,78.47396855598487
5.600905257822663e-06,45.153823010652744,0.02923201091914153,90.0,-136.71775777064403,0.0,-163.5829599651795,1.4228812828012144e-05,85.31332521362239,0.018155530106654612,90.0,-32.80790411260419,0.0,-111.08814441909338,1.0000694092355114e-06,104.02641645721533,0.035754770288564795,90.0,11.156811873118858,0.0,-24.099873579263082,1.1183464098015499e-05,130.1891015134594,0.011402768570088834,90.0,-46.905705134251306,-3.531125038440126e-31,-21.682620968221784,1.0,4,78.6560514818313
5.957346142934176e-06,45.153732409691465,0.030377408325724158,90.0,-128.70932681284518,0.0,-171.8487983303579,1.3903895907034863e-05,85.31397452916819,0.032347774252620226,90.0,-33.23983432838278,3.5311250384401278e-31,-112.03962063350646,1.0000387446157844e-06,104.0029526449477,0.005793536576870526,90.0,59.764933759721,3.5311250384401278e-31,171.59466179031375,1.3173403322354563e-05,130.18755979150546,0.022514266763968848,90.0,-39.70153260584236,7.0622500768802555e-31,-29.99742453514748,1.0,4,78.85031227865132
1.642749291269498e-05,45.15376868552307,0.031953407440542904,90.0,-127.16740867206408,0.0,-173.35304438253718,1.340195584053765e-05,85.31446197840347,0.0265504977102197,90.0,-27.156643568811926,0.0,-117.70349367321803,1.0460228265129977e-06,98.18462344441085,0.03852977788567545,90.0,-31.21281191901094,1.7655625192200639e-31,-84.22138149896666,1.8532844927753747e-05,130.18857585384285,0.01658609420295147,90.0,-42.74740352745855,0.0,-26.356528471297832,1.0,4,79.20952116886876
1.1861477117597975e-05,45.15369498283368,0.040677979279288054,90.0,-128.23951879756726,-3.531125038440126e-31,-171.57935187936923,1.2497546978284373e-05,85.31907029823252,0.03253357147583048,90.0,-45.651189173054064,3.5311250384401286e-31,-99.10451997050967,1.0007581155033832e-06,103.96038277567803,0.011405159785612106,90.0,-1.9751329064152008,-2.4276484639275875e-31,-31.729036429322445,9.361808582310415e-06,130.19019686243786,0.023928070632281986,90.0,-56.07064719648605,0.0,-13.17177066462123,1.0,4,79.38619728704398
6.085793132023719e-06,45.15393755164192,0.0331101919596332,90.0,-134.57058766498335,0.0,-165.4946518746842,1.3535303948022733e-05,85.31386204573158,0.02100015765836598,90.0,-35.30440927069692,-7.062250076880252e-31,-108.80927821369637,1.0000686593898536e-06,104.0026443863438,0.016121178672764355,90.0,56.77023054974927,-3.531125038440125e-31,4.170909070212967,1.1593049908175576e-05,130.187833078432,0.01384158378503661,90.0,-47.646874032023895,3.5311250384401278e-31,-21.122082038578615,1.0,4,79.55987492486166
1.0852653096852548e-05,45.15373886121505,0.04667771881237307,90.0,-129.39719687054418,3.531125038440126e-31,-169.88733996567439,1.1581508461672426e-05,85.31574068154536,0.03024742660309854,90.0,-47.16277844181516,3.531125038440127e-31,-97.34384930763744,1.0000040334444292e-06,104.06090229842587,0.03744537074955591,90.0,3.2928858853377565,-4.413906298050161e-32,-110.30681251091097,1.0592382632724285e-05,130.1879121175545,0.023164767806072906,90.0,-60.89263279239252,-5.2966875576601895e-31,-8.109140304802269,1.0,4,79.75426255685247
5.757919433844923e-06,45.15505453694849,0.010110212834440123,90.0,-127.55071603673811,0.0,-174.49456679446573,1.4777941438166381e-06,65.39047000334996,0.07276945388776523,90.0,-33.56713588907893,0.0,152.40751974093436,1.3346348061185314e-05,85.31949910386909,0.025794818374597798,90.0,-68.32413922950175,0.0,-74.8962801477214,9.81322597221953e-06,130.18747914495464,0.02010205195326432,90.0,-82.29781581819003,8.827812596100315e-32,14.291814372689078,1.0,4,79.80469172537964
4.556511292337772e-06,45.15394224357156,0.03254836488055876,90.0,-133.75893775826424,3.531125038440127e-31,-166.39011674980284,1.3713241201011357e-05,85.31215367037173,0.014457737980611668,90.0,-46.51203569747342,-3.531125038440127e-31,-96.77909943848668,1.0000131405988254e-06,104.01647192105995,0.01996973016638424,90.0,43.736720989117266,-7.062250076880254e-31,113.66760247400745,1.2519311408895744e-05,130.18661916140442,0.009570591979690879,90.0,-67.79764208158883,3.5311250384401278e-31,-0.3115882141491509,1.0,4,80.31633658133022
5.974130018673607e-06,45.153863946343535,0.037973310501572655,90.0,-132.01193710204603,-3.5311250384401286e-31,-167.7880850879137,1.2454301690708932e-05,85.3175394739507,0.015652882682053202,90.0,-32.949129706408236,-3.531125038440127e-31,-110.677181509512,1.0001256126480623e-06,103.88540823124889,0.007077534217706758,90.0,132.02747965200618,-3.5311250384401286e-31,-172.27542564098525,1.169554030515655e-05,130.1877454377803,0.009633342903444251,90.0,-55.32611739464563,0.0,-12.995012909031553,1.0,4,80.35555923817557
1.619427317577197e-05,45.1536882612284,0.029330202522597743,90.0,-139.83390660110743,3.531125038440126e-31,-160.33617507494347,1.4245821447822402e-05,85.3182846843567,0.025551022764743386,90.0,-27.973556319913524,1.7655625192200643e-31,-116.7388726513813,1.0003182031406666e-06,103.91211716678346,0.008196897643592363,90.0,42.43339992264357,0.0,7.977260125463269,1.8338387133192317e-05,130.19168151064758,0.016641284574886273,90.0,-36.83162107904892,-3.531125038440127e-31,-32.39683553419512,1.0,4,80.5559773317764
8.596280645001757e-06,45.15365207193728,0.028017605897893635,90.0,-136.16045485432,0.0,-164.26613493676848,1.430865121481102e-05,85.31484315475602,0.026119364942125155,90.0,-28.315492681671447,5.29668755766019e-31,-116.47252061575556,1.1161682870826603e-06,104.01575032113603,0.037108597888303424,90.0,6.127301158923239,-3.089734408635113e-31,-21.13923183240278,1.2244729320121075e-05,130.19002963209303,0.017481966292959852,90.0,-36.421689021964944,-3.5311250384401278e-31,-32.892735863231,1.0,4,80.80594052548138
1.75500007793057e-05,45.152663023159626,0.05082999546740861,90.0,167.47066480906528,-3.5311250384401278e-31,-104.59462568831795,1.5174794793901612e-06,65.45982526953155,0.07433824529249004,90.0,99.51869038797439,-2.648343778830096e-31,-105.17383294667073,1.5700457883680406e-05,85.32139542089486,0.018259493032657254,90.0,57.15529868937838,0.0,159.6210893175921,2.562556882088429e-05,130.19294255467304,0.012484688440279793,90.0,75.30539346972724,-1.7655625192200626e-31,-143.35481093566474,1.0,4,81.31998657215748
8.034945846042728e-06,45.15387489328998,0.032376883619876326,90.0,-134.38533753001767,7.062250076880257e-31,-165.74848754037612,1.3725950840095433e-05,85.31678577386101,0.021123944643835258,90.0,-41.05051139899681,0.0,-102.90230558160692,1.0000025484263008e-06,111.49909955915403,0.010396263869746932,90.0,57.62717882416006,-1.7655625192200639e-31,-158.6385504724405,1.163644520401772e-05,130.1862893791921,0.014091679223541183,90.0,-54.90182685381063,3.5311250384401278e-31,-13.729549175443083,1.0,4,81.97187735498268
1.0017105345352757e-06,45.15351713684297,0.039274359826828295,90.0,-102.39798870452016,2.6483437788300947e-31,160.62486421732572,1.0000075588785236e-06,65.47269740872383,0.08720159644044466,90.0,-55.13864446589132,0.0,-156.63699141539342,1.3280955075863561e-05,85.31001805881948,0.02657838869314249,90.0,-113.03005612155133,-7.062250076880254e-31,-27.847979519807136,1.9969522768658943e-05,130.1862411406732,0.02486305510464287,90.0,-123.3095115677535,-3.531125038440127e-31,57.205920891465944,1.0,4,82.19823177557382
7.383056541685462e-06,45.1539831728297,0.034511050790747344,90.0,-130.4216573181099,-3.531125038440126e-31,-169.73744598305305,1.3509838543605897e-05,85.31131117082505,0.015953004104461713,90.0,-61.69301013127248,-5.296687557660192e-31,-81.33831925513596,1.3622027265110766e-06,104.06200934121547,0.01613879297532301,90.0,40.89490872397375,0.0,119.71592978344181,1.3476336598003274e-05,130.18763828909167,0.012031152811525577,90.0,-82.20550862890984,-2.648343778830095e-31,14.32552292100241,1.0,4,82.28169287701598
9.951147602146392e-06,45.153885252458934,0.030881424048329487,90.0,-139.19619111773682,-7.062250076880254e-31,-160.8589901747113,1.385010901009707e-05,85.3170579673542,0.015175616296457953,90.0,-24.06510962879792,-1.7655625192200639e-31,-119.62824116110387,1.000395546442524e-06,108.31860900046755,0.010896579341181331,90.0,85.89154111699897,2.2069531490250797e-31,-54.030744848475365,1.1979605183567478e-05,130.19017430555436,0.008426031117989721,90.0,-40.83401179791716,0.0,-27.590338668070196,1.0,4,82.77559028460024
1.0902873061730694e-05,45.1540018270887,0.025290358018975508,90.0,-141.8606463180672,3.531125038440126e-31,-158.6073865932949,1.5330407609088647e-05,85.31480203246879,0.010436494714849536,90.0,-39.960127383990645,7.062250076880252e-31,-103.09167750148595,1.0000923922753455e-06,103.99620199765492,0.025467629199475976,90.0,-2.746966571683359,-6.620859447075241e-32,173.13455102188195,1.3864585552682447e-05,130.1895552132267,0.005714567551272977,90.0,-68.1045589703025,0.0,0.1678001201148951,1.0,4,82.7888709240018
8.161283105601755e-06,45.15377516041554,0.039170787147798924,90.0,-129.58190914339815,0.0,-170.266915401438,1.2243250662271626e-05,85.31889874999482,0.023970368740470472,90.0,-34.338521158132586,-7.062250076880252e-31,-110.05385044473613,1.1262327931145646e-06,103.85675598587252,0.005342176665860646,90.0,-29.76722968199323,5.29668755766019e-31,-12.467185084570936,9.845267401470646e-06,130.18806526532572,0.015984193195696394,90.0,-48.93449594936464,3.5311250384401278e-31,-19.96909329689358,1.0,4,83.18399137844494
1.909363951912088e-05,45.15411922790666,0.03329475314333626,90.0,-73.59511147005725,3.5311250384401278e-31,129.71489382442442,1.1829407333081986e-06,65.46484550363091,0.06429360428107486,90.0,31.811755198394444,-5.296687557660192e-31,1.6879512814034343,1.0082156375872937e-05,85.31491711425247,0.05338011559387748,90.0,-52.560678315227335,3.5311250384401286e-31,-93.4033507302762,2.2827779764498587e-05,130.19141910982844,0.04274982026573795,90.0,-62.64578775766191,1.7655625192200634e-31,-7.36238520729599,1.0,4,83.51107197293867
1.167789109310675e-06,45.15344794898397,0.03735419748504944,90.0,-104.4777716617123,-1.7655625192200643e-31,162.80876996004918,1.0000537029022558e-06,65.47640376835241,0.08514869081552638,90.0,-53.71019423348849,0.0,-157.3681050344537,1.340505183890547e-05,85.3099158175916,0.020199850362587955,90.0,-117.40710369145441,-5.2966875576601895e-31,-23.602457932172726,2.0815058736933055e-05,130.18609674853306,0.020107821643318837,90.0,-129.70917050775606,7.062250076880254e-31,63.50509143538801,1.0,4,83.67951118506498
8.901443417776884e-06,45.153749083778486,0.03421944240520311,90.0,-131.9273934896991,-3.531125038440127e-31,-168.1768606650447,1.3137729796293575e-05,85.31543156025394,0.023933573366641855,90.0,-33.95224040684289,0.0,-110.44861208378104,1.0000161051935248e-06,108.30203157505204,0.0030949427819428393,90.0,-31.309598481049772,0.0,-15.792140636004504,1.3547321202587229e-05,130.1877872723474,0.01565981933953386,90.0,-46.74501602045489,-3.531125038440126e-31,-22.184315870770185,1.0,4,83.72223703215221
1.590646820216861e-05,45.15409919065956,0.026793656763312298,90.0,-68.79571144428056,0.0,124.88712847767707,1.2143847954741843e-06,65.46233793324845,0.06762248134611654,90.0,36.65687051331959,-3.531125038440127e-31,-3.0855438430521898,1.0744764891054516e-05,85.31408417673303,0.046504684172784694,90.0,-45.194213861650276,0.0,-100.78434461906012,2.276133339640007e-05,130.19018581628822,0.03582802912923973,90.0,-55.543722333455655,0.0,-14.523446350471872,1.0,4,84.39281567338627
