planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets,srad,smass,pmass0,pmass1,pmass2,pmass3,chi2
1.0488944840264315e-05,45.153577949566305,0.014208499214621122,90.0,-161.5758338371,3.531125038440127e-31,-139.65041291664798,1.7995268254690816e-05,85.3150350239148,0.026271814596370152,90.0,-6.913954537180336,-4.4139062980501595e-31,-138.20690971046602,2.019484663565117e-05,130.192583805581,0.017750733690267813,90.0,-5.791271686503455,-1.324171889415048e-31,-63.92273645323815,1.1341579428619416e-05,263.7686483958767,0.022543824387248446,90.0,-110.89109022628163,0.0,37.85617364162541,1.0,4,0.0040459089,1.0,1.0488944840264315e-05,1.7995268254690816e-05,2.019484663565117e-05,1.1341579428619416e-05,62.33375609306559
5.5121330975171376e-06,45.15350966821344,0.04012296812475521,90.0,-122.97781048842091,3.531125038440127e-31,-177.22833329328546,1.2474892577694833e-05,85.31506741468266,0.050960519909611944,90.0,-43.57167142563811,3.531125038440126e-31,-102.89994476073292,1.491252303370041e-05,130.18711960651905,0.038336431212888086,90.0,-50.042036788784976,3.531125038440127e-31,-20.531582615221197,3.703095028761791e-05,712.9612565723623,0.4672607358174773,90.0,-71.30928085908283,3.531125038440127e-31,44.87472808113867,1.0,4,0.0040459089,1.0,5.5121330975171376e-06,1.2474892577694833e-05,1.491252303370041e-05,3.703095028761791e-05,62.38724537383299
5.699735304848827e-06,45.153523999896315,0.035071747279916604,90.0,-125.6378131108677,0.0,-174.74398810620264,1.315166295535277e-05,85.31517051289293,0.043380624541858565,90.0,-36.88776825112741,0.0,-109.29142662346656,1.421530958296447e-05,130.18728876170613,0.031727104417113385,90.0,-44.47901863862577,-3.531125038440127e-31,-25.84891096562083,4.775200556635694e-07,155.6275772893853,0.04698342510697414,90.0,-33.80765903425117,3.531125038440127e-31,-76.95109495697373,1.0,4,0.0040459089,1.0,5.699735304848827e-06,1.315166295535277e-05,1.421530958296447e-05,4.775200556635694e-07,62.501524473989306
9.914492042944656e-06,45.153565443596506,0.01472377381630728,90.0,-157.93708169964515,1.7655625192200634e-31,-143.26883663074975,1.773198139741974e-05,85.3149328064316,0.027411667652578676,90.0,-9.200164455759216,8.827812596100317e-32,-136.03658639006704,1.9800013844217412e-05,130.1919500459292,0.01858239017496778,90.0,-8.94050699287275,0.0,-60.85666612042076,1.097782716015911e-05,263.73683308576045,0.021941579974992614,90.0,-123.36665711822472,7.062250076880254e-31,46.482385982941956,1.0,4,0.0040459089,1.0,9.914492042944656e-06,1.773198139741974e-05,1.9800013844217412e-05,1.097782716015911e-05,62.548830449900336
4.88276030788607e-06,45.1535052084483,0.037911403429829474,90.0,-122.22145974555245,-3.531125038440127e-31,-178.17896493485125,1.2928006156712507e-05,85.3147532741254,0.050649174153110085,90.0,-41.86291946178676,0.0,-104.69775217991786,1.3560675911383516e-05,130.1868516844097,0.03852938151594871,90.0,-49.18283228037389,7.062250076880254e-31,-21.45743641949378,1.9074411052086188e-06,226.7635305843844,0.1753527174967737,90.0,-36.33782784596831,-3.5311250384401278e-31,44.76534563618213,1.0,4,0.0040459089,1.0,4.88276030788607e-06,1.2928006156712507e-05,1.3560675911383516e-05,1.9074411052086188e-06,62.57597277407973
1.220567240699008e-05,45.15362482359767,0.013096006023483982,90.0,-176.82946157987794,-8.827812596100319e-32,-124.44786607114631,1.902276693449527e-05,85.31533550320151,0.021975345938703143,90.0,3.704213829658669,-1.324171889415048e-31,-148.3349820677275,2.1386477997684635e-05,130.19246950820212,0.014805605999889082,90.0,9.492997022197132,-1.7655625192200643e-31,-78.84478901193609,1.402025571361357e-05,264.13580376866594,0.026026344560656767,90.0,-54.27589064391796,-3.5311250384401278e-31,0.011698240032593416,1.0,4,0.0040459089,1.0,1.220567240699008e-05,1.902276693449527e-05,2.1386477997684635e-05,1.402025571361357e-05,62.608526645607114
4.689732871456586e-06,45.15352518755916,0.03965152009188947,90.0,-121.03634704673401,-1.765562519220063e-31,-179.33312746472984,1.276861986419291e-05,85.31468019910969,0.05306096693418586,90.0,-44.369179102457736,-3.531125038440125e-31,-102.22728368300066,1.3539865953940255e-05,130.18692369577477,0.04073789324162917,90.0,-51.50653341303747,3.531125038440127e-31,-19.159587345427116,1.5939969997384689e-06,226.75073486389454,0.18434489666197626,90.0,-28.246909246982025,1.7655625192200639e-31,40.65342040639697,1.0,4,0.0040459089,1.0,4.689732871456586e-06,1.276861986419291e-05,1.3539865953940255e-05,1.5939969997384689e-06,62.637489957202504
6.289797684139146e-06,45.15314934251907,0.04287171611945783,90.0,-121.71901896923599,7.0622500768802555e-31,-178.39844555463577,1.180793280158521e-05,85.31697019667904,0.0637483728061571,90.0,-37.78966884568306,0.0,-110.2721420207812,1.4349945158936538e-05,130.18487104107078,0.04827091563026369,90.0,-43.766412760787965,0.0,-28.022357121025983,1.4404678529308505e-06,172.51703878329184,0.060647470241268986,90.0,-35.96687211294843,7.0622500768802555e-31,-1.675465717379854,1.0,4,0.0040459089,1.0,6.289797684139146e-06,1.180793280158521e-05,1.4349945158936538e-05,1.4404678529308505e-06,62.708111773935855
4.120171172270817e-06,45.15367664017868,0.039290795297675055,90.0,-120.75147818571375,0.0,-179.65826361665023,1.3024750919690965e-05,85.31421723910003,0.06447381990582164,90.0,-42.34827464385719,-3.5311250384401278e-31,-105.41684372276713,1.3720249786611673e-05,130.1840872020428,0.04900519694175235,90.0,-48.41307458954494,0.0,-23.12015631222435,0.000437850018112088,788.0676308366897,0.2733529156462028,90.0,103.47462202588667,-2.648343778830096e-31,-17.11154945420434,1.0,4,0.0040459089,1.0,4.120171172270817e-06,1.3024750919690965e-05,1.3720249786611673e-05,0.000437850018112088,62.780211547020514
6.35256735168456e-06,45.15322507787714,0.04212554545302753,90.0,-121.2851723559225,-1.7655625192200643e-31,-178.9116759321512,1.2077126399803543e-05,85.31670943744885,0.06209775514738084,90.0,-39.674074288145796,0.0,-108.08757134468584,1.4456935850849503e-05,130.18510092476038,0.047054923759053846,90.0,-45.63747807005359,3.531125038440126e-31,-25.921525529870504,1.319250936921082e-06,172.50178806863101,0.062170005991757225,90.0,-38.63602491442289,-7.062250076880258e-31,-0.992816205549466,1.0,4,0.0040459089,1.0,6.35256735168456e-06,1.2077126399803543e-05,1.4456935850849503e-05,1.319250936921082e-06,62.79463904937185
